,LHipAngleZ,LKneeAngleZ,LAnkleAngleZ,RHipAngleZ,RKneeAngleZ,RAnkleAngleZ
37,12.142,11.8688,16.2853,11.4617,10.8958,16.2047
38,11.1801,11.1283,16.2775,10.4522,10.1115,16.1701
39,10.2408,10.4308,16.2635,9.50634,9.44713,16.156
40,9.3293,9.78413,16.247,8.62223,8.90988,16.1594
41,8.4474,9.19345,16.228,7.78992,8.49957,16.1724
42,7.59199,8.66149,16.2036,6.99528,8.21379,16.1872
43,6.75536,8.18996,16.1693,6.22508,8.05143,16.198
44,5.92786,7.7822,16.1222,5.47024,8.01247,16.2001
45,5.1025,7.44518,16.0618,4.7264,8.09643,16.188
46,4.27864,7.18916,15.9889,3.99354,8.30217,16.1545
47,3.46222,7.02629,15.9039,3.27506,8.62856,16.091
48,2.66295,6.96923,15.8052,2.5761,9.07492,15.9871
49,1.89103,7.02999,15.6871,1.90245,9.64196,15.8295
50,1.15613,7.21931,15.5407,1.26225,10.3339,15.6009
51,0.469263,7.54769,15.3526,0.671284,11.1615,15.2811
52,-0.15427,8.02769,15.1043,0.157722,12.1451,14.8479
53,-0.692035,8.67704,14.7716,-0.239685,13.3163,14.2829
54,-1.11406,9.52247,14.3286,-0.481613,14.7171,13.5796
55,-1.38586,10.6031,13.7526,-0.540851,16.3914,12.7381
56,-1.47356,11.9674,13.024,-0.404473,18.3708,11.7445
57,-1.34748,13.6592,12.1147,-0.0621024,20.6632,10.5628
58,-0.98533,15.7013,10.979,0.503828,23.2527,9.16418
59,-0.378172,18.0879,9.56407,1.31177,26.1066,7.57094
60,0.467002,20.7894,7.84195,2.36502,29.1829,5.87988
61,1.53328,23.7627,5.85087,3.64122,32.4341,4.24421
62,2.79979,26.9584,3.72917,5.09234,35.8048,2.82653
63,4.24006,30.3226,1.71696,6.65436,39.2259,1.75546
64,5.81761,33.7944,0.102621,8.26444,42.6093,1.10862
65,7.48588,37.2926,-0.882369,9.87642,45.8497,0.914719
66,9.19368,40.6994,-1.18068,11.4687,48.8426,1.13335
67,10.8922,43.8727,-0.954507,13.0422,51.511,1.63805
68,12.5443,46.6967,-0.484994,14.6103,53.8222,2.26783
69,14.1338,49.1253,0.005322,16.1854,55.7794,2.90774
70,15.6665,51.1737,0.441902,17.7707,57.4007,3.51727
71,17.1629,52.8762,0.85128,19.3598,58.7012,4.10447
72,18.647,54.2527,1.27317,20.9391,59.6884,4.68899
73,20.1357,55.3036,1.72188,22.4933,60.3683,5.28305
74,21.6342,56.0246,2.19751,24.0101,60.752,5.89045
75,23.1377,56.4204,2.70172,25.4827,60.8568,6.51036
76,24.6366,56.5113,3.23921,26.9096,60.7042,7.13902
77,26.1214,56.3298,3.8136,28.2937,60.3172,7.77057
78,27.5837,55.9121,4.42376,29.6402,59.7163,8.39738
79,29.0168,55.2866,5.06233,30.955,58.915,9.01124
80,30.4145,54.4672,5.71588,32.2421,57.9175,9.60056
81,31.7693,53.4526,6.36407,33.5013,56.7214,10.1446
82,33.0718,52.231,6.97976,34.7268,55.3218,10.6121
83,34.3114,50.7877,7.53337,35.908,53.7176,10.9707
84,35.4781,49.113,8.0012,37.0322,51.9144,11.2026
85,36.5632,47.2063,8.37126,38.087,49.9223,11.3128
86,37.5604,45.0755,8.64013,39.0628,47.7521,11.3189
87,38.465,42.7345,8.80386,39.9534,45.4136,11.2333
88,39.2736,40.2029,8.85134,40.7554,42.9194,11.0556
89,39.9845,37.5094,8.76791,41.4674,40.2931,10.7753
90,40.5981,34.6975,8.5496,42.0902,37.5783,10.3795
91,41.1168,31.8313,8.22072,42.6251,34.8407,9.86819
92,41.5446,28.9974,7.8414,43.0716,32.1622,9.27796
93,41.8883,26.3013,7.49716,43.4274,29.6297,8.69243
94,42.1603,23.8579,7.2735,43.6931,27.3277,8.21775
95,42.3759,21.7725,7.23014,43.8774,25.3304,7.9399
96,42.5445,20.1136,7.386,43.9925,23.6898,7.88988
97,42.6587,18.8931,7.71145,44.0426,22.425,8.02841
98,42.6901,18.0699,8.12851,44.017,21.5222,8.25117
99,42.6012,17.5786,8.52163,43.8981,20.9562,8.41333
100,42.3669,17.3697,8.7563,43.679,20.7203,8.37211
0,40.3459,14.3806,8.76156,41.9311,18.0158,7.72717
1,40.1684,14.6272,8.63764,41.7089,17.9765,7.5613
2,39.9245,15.242,8.10469,41.4371,18.3095,7.00942
3,39.7117,16.3302,7.20353,41.2005,19.0911,6.18297
4,39.6451,17.9775,6.22161,41.1094,20.3946,5.4332
5,39.7864,20.1503,5.58169,41.2332,22.2036,5.15849
6,40.0741,22.6299,5.51138,41.5274,24.3444,5.49349
7,40.3382,25.0774,5.9191,41.8377,26.518,6.27486
8,40.388,27.17,6.58394,41.9787,28.4119,7.25254
9,40.0974,28.6998,7.33713,41.8116,29.8116,8.24306
10,39.4435,29.6162,8.09888,41.2857,30.6525,9.16119
11,38.5019,30.0159,8.85265,40.4451,31.0022,9.991
12,37.4098,30.0861,9.60309,39.4079,31.0096,10.7461
13,36.3084,30.0137,10.3402,38.3185,30.8475,11.4464
14,35.2856,29.9088,11.0385,37.2908,30.6569,12.1079
15,34.3507,29.7841,11.6735,36.3666,30.5056,12.7364
16,33.455,29.591,12.2308,35.5105,30.3801,13.3258
17,32.5357,29.2742,12.7083,34.6405,30.2134,13.8638
18,31.5496,28.8054,13.1128,33.6716,29.925,14.3371
19,30.484,28.1847,13.4538,32.5516,29.4539,14.7353
20,29.3495,27.4236,13.7377,31.2761,28.7772,15.0528
21,28.1635,26.5333,13.9662,29.8819,27.9109,15.2908
22,26.9402,25.5264,14.1405,28.4254,26.8971,15.457
23,25.6884,24.4252,14.2663,26.9599,25.7851,15.5632
24,24.4155,23.2616,14.3543,25.5193,24.6159,15.621
25,23.1319,22.0732,14.4172,24.1159,23.4183,15.6411
26,21.8534,20.8988,14.4656,22.7471,22.211,15.6321
27,20.5981,19.7733,14.5081,21.4048,21.0076,15.6015
28,19.3804,18.7224,14.552,20.0814,19.8192,15.5575
29,18.2046,17.7565,14.6029,18.7726,18.6552,15.5071
30,17.0645,16.8678,14.6634,17.4763,17.5205,15.4535
31,15.9478,16.0343,14.7308,16.1916,16.4133,15.3953
32,14.8428,15.2282,14.798,14.9184,15.3264,15.3273
33,13.7435,14.4272,14.8561,13.6572,14.2524,15.2432
34,12.6515,13.6217,14.8974,12.4101,13.1901,15.1395
35,11.5744,12.8153,14.9186,11.1813,12.1485,15.0175
36,10.5213,12.0201,14.9217,9.97763,11.1463,14.8838
37,9.49959,11.2516,14.9119,8.80825,10.2111,14.7475
38,8.51254,10.5251,14.8957,7.6831,9.3745,14.617
39,7.55987,9.85456,14.8785,6.6096,8.66551,14.4997
40,6.63862,9.25144,14.863,5.58922,8.10355,14.4011
41,5.74323,8.72313,14.8488,4.61506,7.69488,14.3244
42,4.86513,8.27231,14.8336,3.67203,7.43434,14.2689
43,3.99366,7.89869,14.8141,2.74699,7.3081,14.2298
44,3.1192,7.60149,14.7871,1.84287,7.29943,14.1988
45,2.23711,7.38167,14.7488,0.970683,7.39732,14.1644
46,1.34997,7.24355,14.6947,0.133786,7.59721,14.1129
47,0.467392,7.19497,14.6195,-0.67006,7.89667,14.0295
48,-0.396366,7.24666,14.5165,-1.44284,8.29427,13.8989
49,-1.22538,7.41187,14.377,-2.18532,8.79121,13.7057
50,-2.00358,7.70565,14.1897,-2.89729,9.39322,13.4335
51,-2.71383,8.14415,13.9402,-3.57347,10.1132,13.0651
52,-3.33521,8.74525,13.6089,-4.19737,10.9728,12.5833
53,-3.83963,9.53169,13.17,-4.7382,12.0029,11.9743
54,-4.19179,10.5362,12.5926,-5.15352,13.2449,11.2317
55,-4.3566,11.8045,11.8463,-5.39857,14.7472,10.3582
56,-4.30925,13.3897,10.9042,-5.43754,16.5571,9.3574
57,-4.03771,15.3345,9.73543,-5.24797,18.7078,8.21879
58,-3.53786,17.6513,8.30146,-4.81678,21.2059,6.91899
59,-2.81121,20.3156,6.57498,-4.13567,24.0287,5.45421
60,-1.86542,23.2773,4.5817,-3.20181,27.1335,3.87863
61,-0.712152,26.4793,2.44252,-2.02242,30.4714,2.31269
62,0.634757,29.8683,0.383951,-0.621057,33.9888,0.912744
63,2.15505,33.3892,-1.30914,0.959371,37.6148,-0.170686
64,3.81448,36.9669,-2.39489,2.66313,41.25,-0.822883
65,5.56245,40.489,-2.78758,4.43479,44.7725,-0.992853
66,7.33931,43.8148,-2.60671,6.23037,48.0612,-0.72324
67,9.09038,46.8156,-2.10515,8.02228,51.0243,-0.147946
68,10.78,49.4189,-1.52053,9.80079,53.6174,0.567779
69,12.3974,51.6146,-0.970319,11.5691,55.8374,1.30256
70,13.9522,53.4263,-0.457149,13.3333,57.6982,2.00893
71,15.4646,54.8775,0.0594281,15.0954,59.2129,2.6916
72,16.9565,55.9784,0.606835,16.85,60.3893,3.37016
73,18.4451,56.7326,1.19073,18.5853,61.2347,4.05755
74,19.9388,57.1496,1.80962,20.2863,61.7607,4.75643
75,21.4374,57.2509,2.46305,21.9388,61.9844,5.46238
76,22.9346,57.0685,3.15053,23.5335,61.9268,6.16857
77,24.4209,56.6389,3.86957,25.067,61.6102,6.86994
78,25.8857,55.9944,4.61517,26.5399,61.0547,7.56462
79,27.318,55.1548,5.37845,27.954,60.2731,8.24976
80,28.7071,54.1241,6.14421,29.3115,59.271,8.916
81,30.0426,52.8923,6.88883,30.6151,58.0486,9.54525
82,31.3147,51.4417,7.58231,31.8676,56.6033,10.1093
83,32.5142,49.7546,8.19401,33.071,54.9313,10.572
84,33.632,47.8189,8.69884,34.2243,53.0321,10.9002
85,34.659,45.6309,9.07979,35.3232,50.9115,11.079
86,35.5859,43.1966,9.32586,36.3594,48.5791,11.1143
87,36.4045,40.5324,9.42679,37.3213,46.0476,11.0214
88,37.1087,37.666,9.37141,38.1971,43.3341,10.8125
89,37.6961,34.6409,9.15585,38.9769,40.4669,10.4904
90,38.1695,31.5214,8.79793,39.6556,37.4929,10.0498
91,38.5374,28.3948,8.3477,40.2329,34.4817,9.48999
92,38.8161,25.369,7.88652,40.7109,31.5215,8.83799
93,39.036,22.5649,7.50978,41.0925,28.7073,8.16659
94,39.2381,20.1009,7.29909,41.3829,26.1302,7.58512
95,39.4525,18.0695,7.29642,41.5928,23.8685,7.19963
96,39.6818,16.5147,7.49355,41.7352,21.9797,7.06793
97,39.9022,15.4223,7.83767,41.8192,20.4917,7.17529
98,40.0709,14.7339,8.24385,41.8421,19.3994,7.43782
99,40.1429,14.3799,8.6041,41.789,18.6735,7.7187
100,40.0901,14.3176,8.79205,41.6436,18.2828,7.85
0,44.0661,12.9332,10.0718,45.5265,17.1705,7.63729
1,43.9809,13.3971,10.0433,45.4884,17.394,7.42027
2,43.8247,14.2442,9.59151,45.3735,17.9479,6.77641
3,43.6825,15.5577,8.69025,45.2562,18.9108,5.82056
4,43.6672,17.4166,7.56308,45.2439,20.3751,4.9278
5,43.8582,19.8088,6.63535,45.4182,22.3591,4.54074
6,44.2191,22.5421,6.20643,45.761,24.7167,4.83405
7,44.5868,25.2761,6.25644,46.1444,27.1472,5.65026
8,44.7534,27.6593,6.61405,46.3921,29.3102,6.71442
9,44.5658,29.4527,7.15412,46.3504,30.9545,7.81568
10,43.9848,30.5944,7.81788,45.9364,31.9922,8.85413
11,43.086,31.1876,8.57223,45.1632,32.4896,9.80856
12,42.0156,31.4318,9.38729,44.134,32.6104,10.6895
13,40.9249,31.5243,10.2214,42.9993,32.5482,11.5146
14,39.9104,31.5803,11.0269,41.8969,32.4633,12.2987
15,38.9861,31.6084,11.7643,40.9,32.4323,13.0455
16,38.1019,31.5464,12.41,39.9957,32.4349,13.7452
17,37.1871,31.3212,12.9574,39.1068,32.3845,14.3792
18,36.1881,30.89,13.4125,38.1383,32.1775,14.9275
19,35.0843,30.2471,13.7856,37.0209,31.7368,15.3768
20,33.8825,29.4087,14.0848,35.7339,31.0339,15.7234
21,32.6011,28.3982,14.3146,34.3017,30.0875,15.9729
22,31.2567,27.2422,14.4794,32.7749,28.9474,16.1362
23,29.8615,25.9732,14.5861,31.2065,27.673,16.2262
24,28.4274,24.6303,14.6451,29.6362,26.3176,16.2557
25,26.9718,23.2564,14.6681,28.085,24.9197,16.2358
26,25.5186,21.8946,14.6673,26.5596,23.5073,16.1766
27,24.0926,20.5834,14.6539,25.059,22.1032,16.0892
28,22.711,19.3496,14.6381,23.5807,20.7264,15.9838
29,21.3769,18.203,14.6282,22.1232,19.3923,15.8692
30,20.0795,17.1364,14.6288,20.686,18.1102,15.7503
31,18.8015,16.1298,14.6387,19.2692,16.8814,15.6256
32,17.5278,15.1581,14.6507,17.8738,15.7006,15.4874
33,16.2525,14.2006,14.655,16.5014,14.5618,15.3263
34,14.981,13.248,14.6438,15.153,13.4643,15.1373
35,13.7264,12.3044,14.6147,13.8311,12.4164,14.9223
36,12.5039,11.384,14.5708,12.5398,11.4364,14.6879
37,11.3252,10.5064,14.5186,11.2863,10.5496,14.4424
38,10.195,9.69239,14.4653,10.0777,9.78287,14.1947
39,9.11132,8.96039,14.4167,8.91949,9.158,13.9548
40,8.06716,8.3239,14.3755,7.8116,8.68631,13.7324
41,7.05315,7.79023,14.3421,6.74801,8.36707,13.5349
42,6.06029,7.36152,14.3151,5.71893,8.19114,13.3644
43,5.08161,7.03635,14.2912,4.7165,8.14742,13.2173
44,4.11327,6.81171,14.2654,3.73853,8.22708,13.0845
45,3.15615,6.68531,14.2313,2.78962,8.42506,12.9528
46,2.21723,6.65709,14.1809,1.87903,8.7395,12.8066
47,1.30825,6.7301,14.1045,1.01543,9.16948,12.6279
48,0.442269,6.91013,13.9905,0.202227,9.71366,12.3966
49,-0.369486,7.20457,13.8264,-0.563594,10.3711,12.0912
50,-1.11877,7.62175,13.5976,-1.28774,11.1439,11.6901
51,-1.79843,8.17138,13.2861,-1.97041,12.0416,11.1714
52,-2.39726,8.86736,12.868,-2.59566,13.0842,10.5135
53,-2.89361,9.73319,12.3129,-3.12399,14.305,9.69585
54,-3.2515,10.808,11.5871,-3.49622,15.7503,8.70531
55,-3.42404,12.1481,10.6579,-3.65053,17.4773,7.54316
56,-3.36471,13.8181,9.49628,-3.54387,19.5417,6.22087
57,-3.03824,15.87,8.07121,-3.16264,21.976,4.75033
58,-2.42759,18.32,6.3477,-2.51576,24.7756,3.15323
59,-1.54013,21.1411,4.30735,-1.62095,27.9032,1.48697
60,-0.408802,24.2764,1.99522,-0.496482,31.304,-0.143081
61,0.919964,27.6639,-0.432487,0.838102,34.9117,-1.59634
62,2.40478,31.2501,-2.70256,2.35628,38.64,-2.72353
63,4.01736,34.9795,-4.48969,4.0218,42.3754,-3.39583
64,5.73462,38.7675,-5.53825,5.79226,45.9876,-3.54231
65,7.52787,42.4875,-5.78158,7.62749,49.3554,-3.19572
66,9.36163,45.9931,-5.37833,9.49654,52.393,-2.50053
67,11.2013,49.1635,-4.61946,11.3803,55.0607,-1.64384
68,13.0213,51.9351,-3.76451,13.2705,57.3548,-0.762403
69,14.809,54.2965,-2.93776,15.1659,59.2872,0.0939258
70,16.5639,56.2587,-2.14346,17.0656,60.8685,0.933816
71,18.2932,57.8307,-1.34486,18.9619,62.1036,1.77703
72,20.0067,59.0138,-0.520984,20.8391,62.9955,2.62865
73,21.7119,59.8114,0.327236,22.678,63.5531,3.47994
74,23.4109,60.2383,1.19145,24.4616,63.7936,4.31939
75,25.1002,60.3212,2.06313,26.1787,63.7394,5.13973
76,26.772,60.0947,2.93433,27.8252,63.4149,5.93883
77,28.4158,59.5943,3.79807,29.4014,62.8423,6.71805
78,30.02,58.85,4.64872,30.9072,62.0367,7.4777
79,31.5728,57.8805,5.48086,32.3394,61.0032,8.21207
80,33.0625,56.6908,6.28743,33.6931,59.74,8.90725
81,34.4781,55.2743,7.05654,34.9654,58.2421,9.54089
82,35.8098,53.6163,7.76937,36.1573,56.5038,10.0819
83,37.0483,51.6987,8.40276,37.2736,54.5224,10.4959
84,38.1836,49.5033,8.93448,38.3203,52.3001,10.7581
85,39.2044,47.0171,9.34766,39.3011,49.8449,10.8635
86,40.0978,44.2378,9.63058,40.2136,47.1692,10.8223
87,40.8529,41.1799,9.77242,41.0494,44.291,10.6473
88,41.4639,37.8804,9.76218,41.7964,41.2392,10.3458
89,41.934,34.4023,9.59634,42.4442,38.061,9.92146
90,42.2763,30.8369,9.29474,42.9896,34.8284,9.38203
91,42.515,27.3023,8.91407,43.4386,31.6353,8.75151
92,42.6838,23.9362,8.54345,43.8042,28.5857,8.08204
93,42.8241,20.8814,8.27867,44.1037,25.7793,7.4564
94,42.9768,18.2645,8.18755,44.3584,23.303,6.97123
95,43.1693,16.1697,8.29009,44.5907,21.2237,6.70445
96,43.4035,14.6218,8.56232,44.8173,19.5808,6.68501
97,43.6529,13.5889,8.95248,45.0417,18.3815,6.88
98,43.8705,13.003,9.39289,45.2472,17.6003,7.19945
99,44.0073,12.7929,9.79813,45.3999,17.1886,7.50686
100,44.0316,12.9149,10.0544,45.465,17.0987,7.63506
0,22.6074,-0.715363,-2.42429,25.8373,3.0408,-2.0226
1,22.2519,-0.181324,-2.97607,25.4484,3.91566,-2.35317
2,21.7413,-0.203915,-4.35498,24.9507,4.20617,-3.6862
3,21.0029,-0.860804,-6.03002,24.2697,3.8336,-5.5667
4,20.0844,-1.64043,-7.20997,23.4178,3.39872,-6.8862
5,19.1709,-1.97852,-7.54925,22.5825,3.54596,-7.02805
6,18.4205,-1.72143,-7.15196,22.009,4.4832,-6.19699
7,17.8358,-1.12939,-6.36084,21.7606,5.94507,-4.97313
8,17.333,-0.532572,-5.45065,21.6627,7.42833,-3.7762
9,16.8516,-0.113563,-4.57133,21.4597,8.49891,-2.77549
10,16.3648,0.0955385,-3.76968,20.9729,8.95785,-1.99379
11,15.8507,0.123365,-3.03072,20.1616,8.81557,-1.40023
12,15.2794,-0.008098,-2.34116,19.105,8.21674,-0.949727
13,14.6322,-0.271782,-1.70537,17.9345,7.37228,-0.588273
14,13.9283,-0.601248,-1.1232,16.7796,6.4961,-0.255915
15,13.2201,-0.904678,-0.579904,15.7321,5.74005,0.0902342
16,12.5565,-1.11017,-0.0509555,14.8228,5.15212,0.45697
17,11.9524,-1.20509,0.485157,14.0363,4.69559,0.826934
18,11.3903,-1.22907,1.04006,13.3464,4.32274,1.19012
19,10.8428,-1.23553,1.61696,12.735,4.03378,1.56478
20,10.29,-1.25957,2.20968,12.1801,3.85279,1.97636
21,9.71663,-1.31472,2.79744,11.6415,3.77691,2.4234
22,9.10605,-1.40882,3.34674,11.0679,3.76526,2.88057
23,8.45175,-1.54013,3.83104,10.4318,3.76915,3.32042
24,7.77596,-1.69111,4.24697,9.75139,3.75547,3.72959
25,7.12556,-1.83588,4.60787,9.08038,3.71007,4.10755
26,6.54986,-1.95268,4.92934,8.47147,3.62565,4.46114
27,6.07042,-2.04008,5.2283,7.93856,3.49328,4.7991
28,5.67597,-2.11591,5.52634,7.46512,3.31405,5.12194
29,5.33968,-2.1988,5.83861,7.0304,3.09763,5.42873
30,5.04456,-2.28562,6.16772,6.61995,2.85365,5.72695
31,4.78514,-2.36118,6.50705,6.22215,2.5925,6.03019
32,4.55678,-2.41601,6.84882,5.83098,2.33384,6.35067
33,4.34599,-2.4481,7.1908,5.44529,2.09441,6.68709
34,4.12993,-2.46383,7.53914,5.0674,1.88426,7.02744
35,3.88653,-2.47298,7.89797,4.69943,1.70814,7.36323
36,3.59984,-2.48439,8.26752,4.33493,1.55988,7.69366
37,3.26645,-2.50623,8.64065,3.96028,1.42617,8.01993
38,2.89384,-2.54352,9.00562,3.55931,1.29205,8.3434
39,2.49052,-2.59285,9.35643,3.11493,1.14478,8.66566
40,2.06088,-2.64349,9.69703,2.61418,0.978641,8.98635
41,1.61138,-2.67899,10.0379,2.05097,0.794517,9.30307
42,1.15152,-2.68023,10.3897,1.42806,0.599144,9.61447
43,0.690341,-2.62794,10.7629,0.763299,0.411165,9.92517
44,0.238064,-2.50443,11.1678,0.0900232,0.260962,10.2498
45,-0.197243,-2.29528,11.6133,-0.554384,0.180674,10.6013
46,-0.608764,-1.98696,12.104,-1.13927,0.196531,10.9758
47,-0.991959,-1.5677,12.642,-1.64717,0.32796,11.364
48,-1.34673,-1.03074,13.2241,-2.0797,0.581962,11.7675
49,-1.67482,-0.37741,13.8423,-2.45398,0.948279,12.197
50,-1.97797,0.383335,14.4824,-2.79326,1.41103,12.6388
51,-2.26194,1.23947,15.1173,-3.11811,1.95978,13.0453
52,-2.53868,2.17816,15.7127,-3.44699,2.59206,13.3789
53,-2.82628,3.1934,16.2401,-3.79548,3.31305,13.622
54,-3.14323,4.28306,16.6718,-4.16293,4.13649,13.7599
55,-3.47957,5.4496,16.9678,-4.51761,5.08615,13.7697
56,-3.78327,6.71485,17.0826,-4.7966,6.19933,13.6097
57,-3.98423,8.12166,16.9842,-4.92162,7.52134,13.2243
58,-4.02884,9.72048,16.6548,-4.82813,9.08611,12.5672
59,-3.88287,11.5631,16.0722,-4.48745,10.9066,11.6489
60,-3.51826,13.7002,15.2034,-3.90884,12.9823,10.5455
61,-2.91201,16.1753,14.0114,-3.12703,15.2984,9.31233
62,-2.05483,19.0076,12.4718,-2.18972,17.8215,7.95486
63,-0.952117,22.1805,10.5782,-1.14094,20.5058,6.42795
64,0.386807,25.6457,8.34319,-0.00369421,23.3111,4.66325
65,1.94541,29.326,5.83482,1.22742,26.218,2.63093
66,3.69238,33.126,3.23286,2.56893,29.2166,0.406026
67,5.57705,36.9511,0.832074,4.02297,32.2905,-1.79295
68,7.52319,40.7064,-1.04438,5.5723,35.4118,-3.64285
69,9.44116,44.2768,-2.18327,7.19182,38.5278,-4.8687
70,11.2561,47.5128,-2.58754,8.85785,41.5443,-5.38604
71,12.9295,50.2696,-2.41612,10.5513,44.3393,-5.2699
72,14.4519,52.4645,-1.82587,12.2564,46.8036,-4.64481
73,15.8356,54.0953,-0.944112,13.9559,48.8668,-3.6101
74,17.1164,55.2099,0.0987795,15.628,50.4859,-2.29866
75,18.3446,55.8697,1.2027,17.2547,51.6386,-0.898702
76,19.5636,56.1162,2.30344,18.8264,52.3179,0.433466
77,20.7853,55.9544,3.34222,20.3354,52.5207,1.61892
78,21.9919,55.3686,4.26421,21.7673,52.2415,2.62584
79,23.1564,54.3454,5.03209,23.1066,51.4793,3.43759
80,24.2552,52.8892,5.62369,24.3406,50.2474,4.04613
81,25.2686,51.0263,6.02566,25.4563,48.5709,4.45204
82,26.1753,48.7905,6.22465,26.4402,46.4802,4.66443
83,26.9492,46.2134,6.21348,27.2821,44.0079,4.69608
84,27.5685,43.3277,6.01624,27.9689,41.1895,4.56646
85,28.0191,40.1585,5.69511,28.4841,38.0664,4.31476
86,28.2954,36.727,5.3346,28.8231,34.6822,3.99868
87,28.3997,33.0588,5.00002,28.9977,31.084,3.66122
88,28.3382,29.1854,4.68255,29.0287,27.3257,3.30528
89,28.1193,25.1457,4.28138,28.9381,23.4748,2.92539
90,27.7508,20.9938,3.65438,28.7479,19.6138,2.50377
91,27.2424,16.8042,2.70055,28.485,15.8408,1.94576
92,26.6145,12.6815,1.43418,28.1786,12.2655,1.13415
93,25.9073,8.77515,0.021384,27.8566,9.01336,0.0853105
94,25.1844,5.27589,-1.27155,27.5446,6.22308,-1.01737
95,24.5185,2.38347,-2.20038,27.2576,4.02617,-1.93093
96,23.9644,0.254055,-2.67554,26.9894,2.51207,-2.49896
97,23.5353,-1.04418,-2.78206,26.7191,1.71235,-2.70863
98,23.2029,-1.5407,-2.67682,26.4297,1.60762,-2.628
99,22.9211,-1.3615,-2.51153,26.117,2.11451,-2.36852
100,22.6395,-0.771551,-2.49338,25.7794,3.0166,-2.16631
0,22.4673,-2.70006,-2.64582,24.5905,0.127739,-2.17997
1,22.1338,-1.98769,-3.1596,24.4462,1.76857,-2.05641
2,21.7645,-1.52481,-4.50661,24.2417,3.05704,-2.76725
3,21.2656,-1.69337,-6.52761,23.8964,3.49261,-4.57645
4,20.5877,-2.33918,-8.42396,23.3439,3.19185,-6.82839
5,19.8005,-2.92719,-9.53088,22.6244,2.8476,-8.39058
6,19.0539,-3.00225,-9.6779,21.9169,3.10324,-8.62081
7,18.4444,-2.47365,-9.08835,21.4207,4.17131,-7.75214
8,17.9445,-1.59806,-8.12529,21.1748,5.79325,-6.40863
9,17.4657,-0.716571,-7.0465,21.0213,7.46089,-5.04786
10,16.9475,-0.0515917,-6.00012,20.7394,8.71891,-3.8866
11,16.3771,0.325611,-5.05101,20.1783,9.33602,-2.98614
12,15.7675,0.433031,-4.19927,19.3113,9.31006,-2.31601
13,15.1314,0.312316,-3.42456,18.2193,8.79002,-1.80723
14,14.4677,0.00873957,-2.71639,17.0233,7.98464,-1.38948
15,13.7704,-0.410418,-2.07316,15.8326,7.10736,-0.999365
16,13.0445,-0.844171,-1.49083,14.7301,6.33955,-0.582073
17,12.309,-1.18515,-0.955885,13.7602,5.78311,-0.108681
18,11.5828,-1.37276,-0.444669,12.9141,5.43133,0.411762
19,10.87,-1.42524,0.0679704,12.1454,5.1956,0.941039
20,10.1552,-1.41635,0.599324,11.409,4.98614,1.44688
21,9.42022,-1.42275,1.1527,10.6871,4.777,1.92747
22,8.66266,-1.48326,1.72097,9.98656,4.59664,2.39883
23,7.9009,-1.59134,2.29313,9.31872,4.47786,2.87448
24,7.16519,-1.71923,2.85283,8.68287,4.4221,3.35741
25,6.48176,-1.84405,3.3807,8.06688,4.39849,3.83841
26,5.86547,-1.95277,3.8639,7.45868,4.3642,4.30224
27,5.32336,-2.03503,4.30508,6.84993,4.27902,4.73593
28,4.85593,-2.07879,4.72079,6.23988,4.11834,5.13204
29,4.45674,-2.07687,5.12864,5.64182,3.88636,5.49508
30,4.11161,-2.03244,5.53935,5.0757,3.61189,5.84436
31,3.80006,-1.95444,5.96118,4.55197,3.32447,6.19923
32,3.50073,-1.85599,6.398,4.06799,3.04231,6.57095
33,3.19972,-1.74895,6.84962,3.61339,2.77335,6.95841
34,2.89443,-1.63683,7.31497,3.17392,2.51585,7.3486
35,2.58855,-1.51866,7.79218,2.7371,2.26654,7.73102
36,2.28086,-1.39766,8.27817,2.29605,2.02814,8.108
37,1.9603,-1.28196,8.76839,1.84768,1.80885,8.48824
38,1.60947,-1.17831,9.25869,1.38696,1.61657,8.87818
39,1.20964,-1.08853,9.74569,0.900087,1.4529,9.27785
40,0.747439,-1.00885,10.2293,0.366603,1.31342,9.68157
41,0.219092,-0.929357,10.7134,-0.234703,1.19061,10.0822
42,-0.367878,-0.835337,11.2043,-0.918562,1.07863,10.4777
43,-0.995056,-0.709111,11.7077,-1.67842,0.981417,10.8682
44,-1.63466,-0.531133,12.2282,-2.48323,0.91497,11.2542
45,-2.25556,-0.282983,12.7695,-3.29333,0.901061,11.6412
46,-2.831,0.0502852,13.3333,-4.06771,0.962655,12.0375
47,-3.34495,0.479399,13.9168,-4.77072,1.1201,12.446
48,-3.7984,1.00932,14.5128,-5.38247,1.38882,12.8599
49,-4.2058,1.64005,15.1076,-5.89993,1.78013,13.2642
50,-4.58487,2.36969,15.6802,-6.32732,2.30323,13.6329
51,-4.94527,3.1969,16.1999,-6.66863,2.96847,13.9353
52,-5.28392,4.12279,16.6249,-6.92883,3.79175,14.141
53,-5.5914,5.15308,16.9107,-7.11834,4.7942,14.2156
54,-5.85975,6.30112,17.022,-7.24895,5.99613,14.1122
55,-6.08246,7.59014,16.942,-7.32134,7.41385,13.769
56,-6.24721,9.05373,16.6565,-7.31658,9.06372,13.1311
57,-6.32884,10.7364,16.1318,-7.19834,10.9658,12.1918
